Date,Open,High,Low,Close,Volume,Adj Close
2001-04-02,423.72,424.8,422.4,423.05,14952100,423.05
2001-03-30,421.6,423.59,421.44,423.59,109719800,423.59
2001-03-29,421.26,421.96,420.84,421.54,26285600,421.54
2001-03-28,422.91,422.99,420.97,421.23,33749100,421.23
2001-03-27,425.65,425.65,422.93,422.93,84252800,422.93
2001-03-26,427.86,427.91,425.97,425.97,47374800,425.97
2001-03-23,428.88,428.88,427.48,428.41,50321200,428.41
2001-03-22,430.36,431,428.78,428.89,69219600,428.89
2001-03-21,432.6,432.82,430.36,430.36,131685600,430.36
2001-03-20,432.76,432.95,432.37,432.54,47451000,432.54
2001-03-19,433.94,434.16,432.12,432.76,69785700,432.76
2001-03-16,435.78,436,433.35,434.12,47674500,434.12
2001-03-15,435.58,435.96,435.17,435.17,68960600,435.17
2001-03-14,436.58,436.58,435.07,435.37,35550500,435.37
2001-03-13,437.36,437.6,435.72,436.56,32992900,436.56
2001-03-12,440.61,440.62,437.46,437.46,59405100,437.46
2001-03-08,438.71,440.79,438.2,440.55,160482400,440.55
2001-03-07,439.23,439.23,437.82,438.63,77612000,438.63
2001-03-06,439.94,440.87,439.41,439.93,42443600,439.93
2001-03-05,441.8,441.82,439.42,439.42,82486800,439.42
2001-03-02,441.05,441.76,440.73,441.75,55033500,441.75
2001-03-01,442.27,442.67,440.58,441.18,41637100,441.18
2001-02-28,440.95,442.3,440.69,442.22,43980700,442.22
2001-02-27,442.18,442.18,440.56,440.75,45412100,440.75
2001-02-26,441.94,443.32,441.71,442.12,33991500,442.12
2001-02-23,442.15,442.91,442.15,442.4,120087000,442.4
2001-02-22,441.35,442.21,440.94,442.15,32290500,442.15
2001-02-21,439.85,441.57,439.66,441.31,28248100,441.31
2001-02-20,439.77,440.59,439.77,439.84,54281900,439.84
2001-02-19,440.02,440.07,439.19,439.32,123503300,439.32
2001-02-16,440.89,441.31,439.49,440.05,183269500,440.05
2001-02-15,442.78,443.19,440.95,440.95,146333100,440.95
2001-02-14,444.37,444.45,442.62,442.67,61705100,442.67
2001-02-13,441.98,444.3,441.98,444.3,104309600,444.3
2001-02-12,443.25,443.25,441.98,441.98,45809700,441.98
2001-02-09,439.93,443.4,439.32,443.4,27808200,443.4
2001-02-08,440.73,441.66,439.22,439.98,51435700,439.98
2001-02-06,441.27,441.27,439.65,440.47,24661500,440.47
2001-02-02,440.84,441.56,440.48,441.56,37707500,441.56
2001-02-01,439.59,440.35,439.44,440.35,124583200,440.35
2001-01-31,439.23,440.1,438.83,439.48,31830700,439.48
2001-01-30,438.32,439.58,438.22,439.49,40818200,439.49
2001-01-29,439.58,439.58,438.21,438.32,30557000,438.32
2001-01-26,442.03,442.1,439.64,439.64,36066400,439.64
2001-01-25,446.68,446.72,441.74,441.82,55794200,441.82
2001-01-24,446.67,447.13,446.41,446.68,31682800,446.68
2001-01-23,446.41,447.93,446.21,446.5,45006200,446.5
2001-01-22,451.53,451.7,446.38,446.45,51366300,446.45
2001-01-19,451.27,451.69,449.52,451.53,193726700,451.53
2001-01-18,449.8,451.57,448.9,451.27,103614500,451.27
2001-01-17,450.09,450.35,449.53,450.01,17633400,450.01
2001-01-16,453.7,453.79,449.82,449.98,15105900,449.98
2001-01-12,449.75,453.76,449.75,453.76,79537200,453.76
2001-01-11,449.24,449.74,449.16,449.65,45670100,449.65
2001-01-10,448.91,450.11,448.84,448.87,65501600,448.87
2001-01-08,449.63,449.87,448.62,448.86,78652300,448.86
2001-01-05,449.13,449.97,449.1,449.6,13867300,449.6
2001-01-04,446.84,449.11,446.39,449.11,21162100,449.11
2001-01-03,447.71,447.75,446.78,446.84,19430900,446.84
2001-01-02,447.64,448.41,447.63,447.67,16555800,447.67
2000-12-29,446.15,447.86,446.15,447.57,68802000,447.57
2000-12-28,447.63,447.68,445.52,445.52,68802000,445.52
2000-12-27,449.52,449.67,447.47,447.63,16749500,447.63
2000-12-22,444.19,449.27,444.19,449.27,104156900,449.27
2000-12-21,446.11,446.15,443.93,444.16,17635900,444.16
2000-12-20,444.49,446.61,444.47,446.15,69065900,446.15
2000-12-19,447.84,448.18,444.44,444.44,118878500,444.44
2000-12-18,454.34,454.45,447.84,447.84,196154900,447.84
2000-12-15,448.48,456.24,448.48,453.77,196154900,453.77
2000-12-14,445.75,448.47,445.59,448.47,55547500,448.47
2000-12-13,442.37,446.81,442.35,445.69,54770800,445.69
2000-12-12,437.95,442.51,437.95,441.79,32691900,441.79
2000-12-11,438.61,439.32,437.95,437.98,108484600,437.98
2000-12-08,438.08,439.37,437.95,438.42,13388900,438.42
2000-12-07,437.7,438.79,437.5,438.01,12846000,438.01
2000-12-06,439.57,440.5,437.13,437.25,106875700,437.25
2000-12-04,437.6,438,434.71,434.71,194418200,434.71
2000-12-01,434.35,437.71,434.18,437.58,90990900,437.58
2000-11-30,436.38,436.38,433.84,434.3,87987900,434.3
2000-11-29,443.71,443.71,436.04,436.45,120173700,436.45
2000-11-28,444.53,446.92,443.8,443.8,136246600,443.8
2000-11-27,459.73,459.79,443.32,443.43,130450100,443.43
2000-11-24,464.49,464.49,459.71,459.79,70277300,459.79
2000-11-23,470.38,470.38,464.42,464.5,106077100,464.5
2000-11-22,474.45,474.45,469.44,470.55,191036100,470.55
2000-11-21,475.12,476.8,474.62,475.44,156913400,475.44
2000-11-20,477.82,478.32,475.16,475.16,95886800,475.16
2000-11-17,484.94,484.94,477.66,477.79,146934600,477.79
2000-11-16,487.4,487.4,484.61,484.89,101612100,484.89
2000-11-15,488.34,488.37,487.2,487.47,177004300,487.47
2000-11-14,491.02,491.28,488.11,488.36,162547300,488.36
2000-11-13,492.14,492.67,491.07,491.09,81117500,491.09
2000-11-10,494,494.12,491.75,491.81,87976500,491.81
2000-11-09,492.83,494.06,492.81,493.91,119524300,493.91
2000-11-08,493.49,493.81,492.38,492.64,57179400,492.64
2000-11-07,493.83,494.3,493.17,493.2,33242500,493.2
2000-11-06,493.1,494.8,493.1,493.75,14221800,493.75
2000-11-03,492.87,493.66,492.49,493.1,61532000,493.1
2000-11-02,496.18,496.55,492.54,492.92,196227300,492.92
2000-11-01,493.98,496.48,493.98,496.48,130611600,496.48
2000-10-31,496.92,497.15,494.05,494.29,56348600,494.29
2000-10-30,502.42,502.42,496.75,496.86,125303200,496.86
2000-10-27,502.92,503.03,499.36,499.36,92618800,499.36
2000-10-26,504.9,504.9,502.94,502.94,51864000,502.94
2000-10-25,508.72,508.72,504.65,504.9,44652600,504.9
2000-10-24,510.02,510.68,508.45,508.72,54003900,508.72
2000-10-23,511.63,512.03,509.73,509.73,59271100,509.73
2000-10-20,511.51,512.29,510.92,511.63,39354400,511.63
2000-10-19,510.95,511.5,510.62,511.42,14285200,511.42
2000-10-18,508.44,512.37,508.44,511,40294300,511
2000-10-17,507.19,507.74,505.63,507.34,81319000,507.34
2000-10-16,508.67,508.67,505.75,507.04,62876700,507.04
2000-10-13,510.45,510.45,507.4,509,65828800,509
2000-10-11,522.22,522.22,511.69,511.69,39424700,511.69
2000-10-10,525.7,526.14,521.86,522.97,200040600,522.97
2000-10-09,520.21,526.6,519.93,525.41,19065600,525.41
2000-10-06,520.6,521.27,519.72,519.89,72501700,519.89
2000-10-05,520.58,521.19,519.67,521.06,11502600,521.06
2000-10-04,521.5,521.83,520.31,520.58,11738200,520.58
2000-10-03,525.98,526.44,521.38,521.48,18199800,521.48
2000-10-02,523.45,527.2,523.45,525.88,14901400,525.88
2000-09-29,515.54,523.29,515.54,523.29,11552000,523.29
2000-09-28,509.94,515.37,509.47,515.37,20792800,515.37
2000-09-27,508.76,509.94,508.76,509.91,36363600,509.91
2000-09-26,509.05,509.05,508.26,508.78,65313200,508.78
2000-09-25,510.3,511.37,508.64,509.04,91584400,509.04
2000-09-22,506.99,511.06,506.93,510.43,151779400,510.43
2000-09-21,497.7,507.12,497.7,506.98,127206800,506.98
2000-09-20,496.14,498.42,496.13,497.73,106929200,497.73
2000-09-19,495.12,496.14,495.12,496.07,75550900,496.07
2000-09-18,496.77,497,494.97,495.09,54747300,495.09
2000-09-15,497.45,497.45,496.28,496.78,36654400,496.78
2000-09-14,497.7,497.8,496.26,497.58,77818800,497.58
2000-09-12,499.53,499.53,497.65,497.74,50790900,497.74
2000-09-11,500.21,602.2,499.68,500.48,18951400,500.48
2000-09-08,501.48,501.59,499.12,500.8,47071800,500.8
2000-09-07,499.26,501.36,499.03,501.36,75355200,501.36
2000-09-06,498.02,499.18,498.02,499.1,175355200,499.1
2000-09-05,498.65,499.99,497.91,498.02,64531600,498.02
2000-09-04,497.06,497.94,496.46,496.46,108975000,496.46
2000-09-01,497.08,497.14,495.3,496.86,39659400,496.86
2000-08-31,497.58,497.63,496.48,496.62,19843400,496.62
2000-08-30,501.66,501.66,497.8,497.8,85288200,497.8
2000-08-29,504.86,504.86,501.78,501.78,88092200,501.78
2000-08-28,504.13,505.12,503.35,503.64,72365400,503.64
2000-08-25,498.86,504.61,498.86,504.61,165010400,504.61
2000-08-24,496.4,498.33,496.34,498.32,38073700,498.32
2000-08-23,495.38,497.46,495.38,497.07,88913800,497.07
2000-08-22,496.26,496.26,494.76,494.96,60551100,494.96
2000-08-21,495.57,496.35,494.97,495.77,70422200,495.77
2000-08-18,495.67,496.35,495.47,495.47,59077300,495.47
2000-08-17,497.87,497.97,495.61,495.61,58850300,495.61
2000-08-16,502.69,502.69,497.8,497.96,91166600,497.96
2000-08-15,505.88,505.88,502.78,503.15,54263300,503.15
2000-08-11,506.02,506.87,505.27,505.79,76883900,505.79
2000-08-10,505.56,506.75,505.55,505.55,61641000,505.55
2000-08-09,504.7,505.75,504.56,505.58,79595900,505.58
2000-08-08,505.88,505.91,504.26,504.6,256269400,504.6
2000-08-07,506.42,506.65,505.18,505.88,153095200,505.88
2000-08-04,508.01,508.46,506.42,506.42,107423000,506.42
2000-08-03,511.58,511.58,508.05,508.05,26246300,508.05
2000-08-02,510.34,511.7,510.34,511.59,18309100,511.59
2000-08-01,510.73,512.26,510.05,510.3,16724300,510.3
2000-07-31,512.41,514.05,510.34,510.67,15294100,510.67
2000-07-28,510.09,513.37,510.09,512.37,53080700,512.37
2000-07-27,507.5,511.08,507.26,509.83,50126800,509.83
2000-07-26,508.3,509.2,507.27,508.36,34281200,508.36
2000-07-25,509,509.77,506.7,507.64,49406700,507.64
2000-07-24,508.39,509.45,507.13,508.8,29687800,508.8
2000-07-21,508.77,508.77,507.24,508.18,48193600,508.18
2000-07-20,511.26,511.27,508.02,508.33,82935600,508.33
2000-07-19,512.55,513.51,511.12,511.26,92119100,511.26
2000-07-18,515.66,516.2,512.45,512.45,327283400,512.45
2000-07-17,511.32,513.03,511.32,512.37,130823600,512.37
2000-07-14,512.93,513.55,512.02,512.1,26883300,512.1
2000-07-13,516.45,517.36,511.77,512.41,23902000,512.41
2000-07-12,517.93,519.68,516.09,516.09,18830900,516.09
2000-07-11,520.02,522.01,517.26,518.09,131398800,518.09
2000-07-10,513.75,520.29,513.35,520.16,36594300,520.16
2000-07-07,508.89,513.54,508.82,513.54,122918000,513.54
2000-07-06,506.53,509.56,506.53,508.45,273279500,508.45
2000-07-05,507.9,508.07,506.83,507.55,248326000,507.55
2000-07-04,508.15,508.22,505.34,507,141297000,507
2000-07-03,513.55,515.58,507.75,507.75,174266600,507.75
2000-06-30,498.8,528.7,498.8,513.55,237261000,513.55
2000-06-29,499.52,499.92,498.1,498.73,261156600,498.73
2000-06-28,498.76,499.39,497.6,499.3,127276900,499.3
2000-06-27,496.82,498.41,496.82,497.19,112193100,497.19
2000-06-26,498.2,498.2,495.56,496.4,91348600,496.4
2000-06-23,497.74,498.91,493.91,497.64,306307200,497.64
2000-06-22,494.27,497.69,494.27,497.29,216269500,497.29
2000-06-21,485.42,493.67,485.42,493.67,201869700,493.67
2000-06-20,480.06,485.54,478.94,484.77,181835100,484.77
2000-06-19,480.26,482.07,478.4,480.02,90143500,480.02
2000-06-16,477.14,478.95,477.12,478.81,98110700,478.81
2000-06-14,477.14,478.95,477.12,478.81,98110700,478.81
2000-06-13,473.54,477.27,473.53,477.26,49248300,477.26
2000-06-12,472.05,473.49,470.9,473.14,271156100,473.14
2000-06-09,474.89,475.44,470.92,472.55,184097600,472.55
2000-06-08,476.53,476.53,474.51,475.7,52197700,475.7
2000-06-07,477.25,477.25,476.6,477.09,72039200,477.09
2000-06-06,478.57,480.29,477,477.29,86081800,477.29
2000-06-05,478.9,479.1,478.38,478.62,135902900,478.62
2000-06-02,477.68,479.02,476.91,478.91,110477900,478.91
2000-06-01,478.66,478.66,477.35,477.47,99699900,477.47
2000-05-31,475.99,478.51,475.11,478.51,139858500,478.51
2000-05-30,473.23,476.17,473.23,476.08,105193500,476.08
2000-05-29,468.51,474.73,468.43,473.07,56408700,473.07
2000-05-26,468.28,469.23,467.31,468.64,108264200,468.64
2000-05-25,467.61,468.57,467.61,468.22,125498500,468.22
2000-05-24,464.77,467.6,464.77,467.46,117729100,467.46
2000-05-23,463.11,464.32,462.53,464.09,66561500,464.09
2000-05-22,468.78,468.82,460.72,462.56,105441400,462.56
2000-05-19,462.17,470.45,462.17,468.84,106322500,468.84
2000-05-16,450.67,462.21,450.67,462.06,21281400,462.06
2000-05-15,445.05,451.25,445.05,450.39,50577100,450.39
2000-05-12,443.28,444.87,442.72,444.87,46851300,444.87
2000-05-11,447.9,448.07,443.33,443.38,16646600,443.38
2000-05-10,439.66,447.54,439.62,447.48,21161100,447.48
2000-05-09,430.55,439.65,427.62,439.54,23282500,439.54
2000-05-08,446.7,446.7,430.32,430.58,22378500,430.58
2000-05-05,454.07,454.07,446.27,446.79,29172200,446.79
2000-05-04,461.08,461.43,454.64,454.64,42246000,454.64
2000-05-03,471.17,471.42,460.48,460.59,151823100,460.59
2000-05-02,475.98,476.89,470.91,471.38,138461100,471.38
2000-04-28,477.9,478.08,476.52,476.52,20336300,476.52
2000-04-27,481.9,481.9,477.47,477.71,22250100,477.71
2000-04-26,486.23,486.23,481.9,481.9,61866000,481.9
2000-04-25,487.63,487.72,486.52,486.74,91379500,486.74
2000-04-24,489.66,489.66,487.31,487.31,141146700,487.31
2000-04-20,493.94,494.05,489.64,489.64,84141800,489.64
2000-04-19,493.02,493.74,492.61,492.61,75974800,492.61
2000-04-17,495.4,495.4,492.94,492.94,14338500,492.94
2000-04-11,495.82,496.26,495.06,495.09,64194400,495.09
2000-04-10,495.01,495.64,494.42,495.46,46357600,495.46
2000-04-07,494.38,496.27,493.76,494.84,123061000,494.84
2000-04-06,495.56,496.9,493.95,494.21,236208600,494.21
2000-04-05,491.84,497.02,491.84,495.83,92883000,495.83
2000-04-04,489.68,493.92,489.37,491.82,140220700,491.82
2000-04-03,494.78,495.15,488.82,489.73,89070900,489.73
2000-03-31,498.36,498.8,493.47,494.46,221723300,494.46
2000-03-30,503.89,503.97,498.28,498.36,88798500,498.36
2000-03-29,506.83,507.41,503.7,503.7,74979700,503.7
2000-03-28,512.56,512.6,506.73,506.73,97744000,506.73
2000-03-27,515.18,515.18,510.67,512.18,103682600,512.18
2000-03-24,513.26,516.58,513.26,515.81,32969400,515.81
2000-03-23,514.87,515.06,513.1,513.1,25419700,513.1
2000-03-22,516.69,516.77,514.26,514.26,41086000,514.26
2000-03-21,517.86,518.03,515.87,516.42,18312500,516.42
2000-03-20,519.9,520.87,518.57,518.89,91383200,518.89
2000-03-17,520.19,520.6,518.23,519.75,58032700,519.75
2000-03-16,518.93,521.93,518.93,519.79,54378000,519.79
2000-03-15,512.82,519.24,510.76,519.01,94901200,519.01
2000-03-14,515.38,515.38,511.98,512.42,131885900,512.42
2000-03-13,521.18,521.28,514.41,515.05,233807700,515.05
2000-03-10,524.49,524.71,521.5,521.5,265368300,521.5
2000-03-09,528.5,528.53,524,524.55,181932900,524.55
2000-03-08,531.4,532.62,528.28,528.53,96992900,528.53
2000-03-07,533.97,533.97,531.92,532.79,122731000,532.79
2000-03-06,535.92,536.14,533.52,533.96,73064700,533.96
2000-03-03,534.24,535.96,534.18,535.89,15188600,535.89
2000-03-02,537.12,538.11,533.7,534.26,17276400,534.26
2000-03-01,541.34,541.35,537.09,537.12,154071200,537.12
2000-02-29,544.54,544.73,541.54,541.54,106155900,541.54
2000-02-28,548.41,548.41,544.83,544.83,25191800,544.83
2000-02-25,549.19,549.27,547.47,548.46,18340500,548.46
2000-02-24,553.07,553.55,549.77,549.77,200506700,549.77
2000-02-23,553.68,553.76,551.54,552.84,169201800,552.84
2000-02-22,556.72,556.72,553.45,553.7,64399300,553.7
2000-02-21,558.75,558.75,557.08,557.11,61148600,557.11
2000-02-18,560.75,561.11,558.27,558.27,20025200,558.27
2000-02-17,562.05,562.69,560.9,560.9,20215500,560.9
2000-02-16,562.52,563.22,561.49,562.02,18360900,562.02
2000-02-15,559.7,562.65,559.7,562.41,103134000,562.41
2000-02-14,557.85,559.62,557.85,558.88,106716000,558.88
2000-02-11,561.06,561.6,557.68,557.77,105239900,557.77
2000-02-10,562.46,562.59,561.01,561.02,115274000,561.02
2000-02-09,562.62,563.36,561.14,562.6,32077900,562.6
2000-02-08,563.78,563.84,562.19,562.62,29507600,562.62
2000-02-07,561.87,563.66,561.87,563.58,118360400,563.58
2000-02-03,564.74,564.79,561.18,561.8,28751200,561.8
2000-02-02,556.03,564.38,556.03,564.33,136402400,564.33
2000-02-01,555.54,556.32,554.45,556.03,260794500,556.03
2000-01-31,554.92,556.07,554.92,555.45,84190300,555.45
2000-01-28,554.92,555.81,554.73,554.95,129406200,554.95
2000-01-27,553.77,553.77,551.84,553.75,60452500,553.75
2000-01-26,552.91,553.6,551.79,552.6,11060400,552.6
2000-01-25,552.78,553.59,552.01,553,11026800,553
2000-01-24,552.68,555.31,552.68,552.8,15698800,552.8
2000-01-19,554.66,555.41,552.68,552.68,19834400,552.68
2000-01-18,551.49,554.3,551.21,554.14,21671800,554.14
2000-01-17,549.58,551.49,549.57,551.49,12412200,551.49
2000-01-14,550.68,550.74,548.13,549.61,11579800,549.61
2000-01-13,552.81,553.6,551.01,551.01,13284800,551.01
2000-01-12,543.82,553.58,543.82,552.66,25296100,552.66
2000-01-11,550.24,550.49,543.5,543.5,74866100,543.5
2000-01-10,556.52,556.59,547.71,547.71,72467300,547.71
2000-01-06,562.25,562.4,556.33,556.52,64734600,556.52
2000-01-05,571.01,571.01,561.98,562.19,73638400,562.19
2000-01-04,574.2,574.24,570.98,571.16,76273500,571.16
2000-01-03,572.61,574.26,572.35,574.2,51827300,574.2
1999-12-30,570.69,574.11,570.66,572.47,95698300,572.47
1999-12-29,573.05,573.47,569.2,570.71,85058200,570.71
1999-12-28,578.42,578.58,573.01,573.05,104581400,573.05
1999-12-27,588.92,589.89,578.7,578.74,61823300,578.74
1999-12-23,595.26,595.26,579.16,589.37,17143300,589.37
1999-12-21,593.57,597.93,593.46,596.35,139886800,596.35
1999-12-20,597.21,597.21,587.96,593.57,96507900,593.57
1999-12-17,594.89,598.98,593.21,598.98,129408800,598.98
1999-12-16,596.51,596.68,593.84,595.32,134437600,595.32
1999-12-15,602.29,602.34,596.16,596.46,20873000,596.46
1999-12-14,601.47,603.1,600.4,602.63,42361000,602.63
1999-12-13,586.58,601.76,586.58,600.08,43744600,600.08
1999-12-10,581.77,586.59,581.77,586.56,30695500,586.56
1999-12-09,580.01,582.86,578.92,581.57,28385300,581.57
1999-12-08,570.9,583.13,570.87,580.04,47327700,580.04
1999-12-07,565.11,570.5,565.11,570.5,210985000,570.5
1999-12-06,561.75,564.77,561.07,564.61,177404600,564.61
1999-12-03,556.96,561.54,556.96,561.54,30801300,561.54
1999-12-02,554.29,556.67,553.81,556.52,32801400,556.52
1999-12-01,555.28,556.18,554.03,554.39,23848200,554.39
1999-11-30,552.63,554.69,551.57,554.69,122035900,554.69
1999-11-29,552.15,553.25,551.94,552.63,55716100,552.63
1999-11-26,551.03,552.15,550.21,552.15,99269900,552.15
1999-11-25,550.94,552.47,550.64,551.09,99269900,551.09
1999-11-24,547.29,550.13,547.02,550.09,124068800,550.09
1999-11-23,544.09,547.29,543.42,547.29,60255300,547.29
1999-11-19,541.06,544.19,540.91,544.19,50256300,544.19
1999-11-18,540.12,540.73,539.84,540.73,15186400,540.73
1999-11-17,541.15,541.36,539.13,539.4,40411500,539.4
1999-11-16,545.95,546.06,541.6,541.6,10160000,541.6
1999-11-15,548.77,548.9,545.23,545.23,47540100,545.23
1999-11-12,549.97,552,548.38,548.38,27207300,548.38
1999-11-11,547.33,548.64,546.65,548.02,90194000,548.02
1999-11-10,542.72,547.38,542.72,547.38,13221500,547.38
1999-11-09,540.2,543.28,540.07,542.75,30618800,542.75
1999-11-08,539.91,540.93,539.69,540.43,27785100,540.43
1999-11-05,536.84,540.46,536.69,539.54,28708000,539.54
1999-11-04,533.21,536.54,533.2,536.54,12896600,536.54
1999-11-03,528.73,533.32,528.72,533.32,31715500,533.32
1999-11-02,530.15,530.23,528.73,528.73,16876100,528.73
1999-11-01,531.12,531.16,526.65,530.2,69209100,530.2
1999-10-29,520.4,531.32,520.4,531.32,15198400,531.32
1999-10-28,528.03,529.38,519.71,520.36,19819600,520.36
1999-10-27,533.23,533.29,527.52,528.14,14115900,528.14
1999-10-26,537.2,537.35,533,533.37,26368800,533.37
1999-10-25,540.51,540.56,537.15,537.27,77808100,537.27
1999-10-22,539.16,540.56,539.1,540.38,50091100,540.38
1999-10-21,541.66,541.78,538.94,539.2,13908200,539.2
1999-10-20,543.2,543.29,540.49,541.82,11810000,541.82
1999-10-19,545.07,545.2,540.41,543.1,84782000,543.1
1999-10-18,544.89,545.98,544.12,544.96,12216000,544.96
1999-10-15,545.85,545.85,542.68,544.89,13835500,544.89
1999-10-14,548.87,548.87,541.96,546.04,20266500,546.04
1999-10-13,556.02,556.02,548.81,549.02,104551700,549.02
1999-10-12,558.49,558.57,554.66,555.95,99043700,555.95
1999-10-11,561.81,561.81,558.49,558.53,15346100,558.53
1999-10-08,561.01,561.79,559.53,561.79,16521500,561.79
1999-10-07,564.29,564.29,559.06,559.75,20700900,559.75
1999-10-06,566.92,566.92,564.2,564.3,23645100,564.3
1999-10-05,569.29,569.4,566.66,567.11,89306500,567.11
1999-10-04,568.99,569.98,568.82,569.26,11701500,569.26
1999-10-01,568.8,569.06,567.63,568.63,11914200,568.63
1999-09-30,569.06,569.9,567.26,568.68,17336600,568.68
1999-09-29,573.17,573.25,562.13,568.95,36008400,568.95
1999-09-28,571.23,574.68,571.23,572.98,51391100,572.98
1999-09-27,567.97,572.04,567.97,570.4,60484500,570.4
1999-09-24,569.41,569.41,566.38,567.32,20228600,567.32
1999-09-23,569.78,570.53,568.84,569.24,20228600,569.24
1999-09-22,568.7,569.45,568.14,569.3,23185500,569.3
1999-09-21,566.58,567.98,566.58,567.74,17040000,567.74
1999-09-20,564.33,566.21,563.48,566.14,16050900,566.14
1999-09-17,562.15,564.54,562.15,564.32,10722400,564.32
1999-09-16,562.35,563.58,562.06,562.06,30961200,562.06
1999-09-15,562.01,563.17,560.3,562.78,12985800,562.78
1999-09-14,562.99,563.26,561.56,561.8,15291900,561.8
1999-09-13,563.53,564.02,561.95,562.91,64500300,562.91
1999-09-10,560.83,563.62,560.83,563.55,60639300,563.55
1999-09-09,560.56,562.02,560.35,560.35,133382000,560.35
1999-09-08,560.26,561.55,559.65,560.37,131458400,560.37
1999-09-07,559.73,560.68,558.97,560.23,103239600,560.23
1999-09-06,559.3,560.26,559.22,559.8,91583700,559.8
1999-09-03,558,559.8,557.33,559.39,78761600,559.39
1999-09-02,557.89,559.06,557.7,557.93,251048100,557.93
1999-09-01,561.42,561.47,557.55,557.58,227249700,557.58
1999-08-31,564.05,564.68,561.32,561.42,92742000,561.42
1999-08-30,565.5,565.82,564.16,564.18,61212800,564.18
1999-08-25,564.87,565.22,564.25,564.56,74586700,564.56
1999-08-24,563.11,565.72,562.86,564.89,23791100,564.89
1999-08-23,564.64,564.64,561.78,562.12,24627100,562.12
1999-08-20,563.51,569.02,562.99,564.65,18361900,564.65
1999-08-19,561.38,563.34,560.36,562.98,91276800,562.98
1999-08-18,570.46,570.46,559.32,561.38,12755500,561.38
1999-08-17,578.19,578.19,570.44,570.58,15331800,570.58
1999-08-16,582.62,583.29,577.74,577.84,101852500,577.84
1999-08-13,580.55,583.18,580.05,583.18,30089700,583.18
1999-08-12,583.29,583.35,577.64,580.29,23569800,580.29
1999-08-11,584.99,586.37,583.51,584,297778400,584
1999-08-10,585.93,586.27,584.08,584.9,173632900,584.9
1999-08-09,585.63,586.12,583.89,585.35,119631900,585.35
1999-08-06,586.04,588.22,584,584.93,157173900,584.93
1999-08-05,587.51,587.75,583.6,584.95,269212100,584.95
1999-08-04,580.43,588.25,580.33,587.61,45208400,587.61
1999-08-03,575.24,582.31,575.24,582.27,40375600,582.27
1999-08-02,571.09,574.55,570.75,574.48,213634200,574.48
1999-07-30,569.18,571.77,569.18,571.12,119247600,571.12
1999-07-29,568,570.06,566.07,569.3,72085100,569.3
1999-07-27,568.73,569.81,565.02,567.93,104727000,567.93
1999-07-26,571.79,571.79,567.72,569.85,198468000,569.85
1999-07-23,561.86,574.11,561.86,572.44,46018500,572.44
1999-07-22,546.95,561.73,546.95,561.2,32391200,561.2
1999-07-21,542.1,546.81,542.1,546.72,48825100,546.72
1999-07-20,533.76,541.66,533.69,541.29,143048700,541.29
1999-07-19,533.4,534.45,532.39,534.16,146265700,534.16
1999-07-16,528.92,533.04,528.11,532.66,53975400,532.66
1999-07-15,523.4,528.1,523.14,528.1,21141700,528.1
1999-07-14,522.77,523.7,522.14,523.03,73070600,523.03
1999-07-13,521.62,523.27,521.49,522.33,28197100,522.33
1999-07-12,520.93,522.21,520.93,521.87,14156300,521.87
1999-07-09,520,521.17,519.8,521,53715300,521
1999-07-08,522.37,522.43,519.71,519.91,103922800,519.91
1999-07-07,522.7,523.37,521.95,522.3,70494700,522.3
1999-07-06,523.55,523.9,522.62,522.65,86628800,522.65
1999-07-05,521.91,524.39,521.9,523.55,76197200,523.55
1999-07-02,520.75,522.73,520.28,522.28,77052300,522.28
1999-07-01,517.79,520.92,517.65,520.45,70027200,520.45
1999-06-30,515.28,517.87,515.25,517.62,88040200,517.62
1999-06-25,513.7,515.89,513.53,515.24,125878800,515.24
1999-06-24,512.35,514.13,511.93,513.95,18974900,513.95
1999-06-23,513.12,513.19,512.01,512.2,92546500,512.2
1999-06-22,513.58,514.25,512.93,513.01,81524100,513.01
1999-06-21,516.09,516.16,513.65,513.82,62138400,513.82
1999-06-18,520.35,520.35,515.93,516.3,172368300,516.3
1999-06-17,522.4,522.42,520.09,520.35,91826000,520.35
1999-06-16,524.62,524.62,522.2,522.75,140645500,522.75
1999-06-15,528.24,528.24,524.85,525.56,119592800,525.56
1999-06-14,525.54,526.35,525.35,526.1,177489900,526.1
1999-06-11,524.56,526.5,524.4,525.46,90458000,525.46
1999-06-10,526.96,527.03,524.68,524.68,59660100,524.68
1999-06-09,528.55,530.87,527,527,140290600,527
1999-06-08,533.02,533.41,528.7,528.7,225355800,528.7
1999-06-07,536.32,536.32,532.99,533.02,48995200,533.02
1999-06-04,537.06,537.32,535.95,536.32,67010100,536.32
1999-06-03,541.62,541.62,537.14,537.14,80327300,537.14
1999-06-02,542.17,543.25,541.49,542.32,32870100,542.32
1999-06-01,546.91,546.92,542.38,542.38,89317100,542.38
1999-05-28,543.11,548.63,542.42,546.79,152596000,546.79
1999-05-27,547.41,547.41,542.55,543.16,335118400,543.16
1999-05-26,554.81,554.86,547.14,547.4,127567700,547.4
1999-05-25,562.13,562.13,554.24,554.81,136177000,554.81
1999-05-24,558.6,562.36,558.6,562.36,108051600,562.36
1999-05-21,550.35,559.13,550.31,558.11,180455500,558.11
